ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
10293,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),193,2,1979,Male,27,11/12/1981
10294,17 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,6235,2,1988,Female,27,11/13/1981
10295,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4969,3,1988,Female,29,11/14/1981
10296,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),370,1,1972,Male,26,11/15/1981
10297,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5382,1,1971,Male,26,11/16/1981
10298,11 minutes,81,Berry St at 4th St,16,Steuart St at Market St,2955,3,1990,Male,29,11/17/1981
10299,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),1864,1,1978,Male,26,11/18/1981
10300,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),4619,3,1951,Male,29,11/19/1981
10301,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5426,2,1969,Male,27,11/20/1981
10302,14 minutes,22,Howard St at Beale St,60,8th St at Ringold St,2266,2,1988,Male,27,11/21/1981
10303,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5306,2,1968,Male,27,11/22/1981
10304,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5230,2,1975,Male,27,11/23/1981
10305,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),34,Father Alfred E Boeddeker Park,5399,2,1972,Male,27,11/24/1981
10306,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),24,Spear St at Folsom St,5150,2,1985,Male,27,11/25/1981
10307,10 minutes,16,Steuart St at Market St,369,Hyde St at Post St,5530,2,1988,Male,27,11/26/1981
10308,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,4931,3,1979,Male,29,11/27/1981
10309,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5220,1,1985,Female,26,11/28/1981
10310,39 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),4,Cyril Magnin St at Ellis St,5406,2,1958,Male,27,11/29/1981
10311,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4911,2,1982,Male,27,11/30/1981
10312,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,4970,2,1986,Female,27,12/1/1981
10313,25 minutes,81,Berry St at 4th St,142,Guerrero Park,5480,3,1974,Female,29,12/2/1981
10314,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),120,Mission Dolores Park,5319,1,1989,Male,26,12/3/1981
10315,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5445,1,1988,Female,26,12/4/1981
10316,25 minutes,5,Powell St BART Station (Market St at 5th St),92,Mission Bay Kids Park,3197,1,1989,Female,26,12/5/1981
10317,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,5219,2,1983,Male,27,12/6/1981
10318,5 minutes,3,Powell St BART Station (Market St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),3084,1,1960,Male,26,12/7/1981
10319,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),5422,2,1991,Male,27,12/8/1981
10320,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2566,3,1990,Male,29,12/9/1981
10321,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4390,3,1979,Male,29,12/10/1981
10322,6 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4810,3,1988,Female,29,12/11/1981
10323,9 minutes,81,Berry St at 4th St,25,Howard St at 2nd St,832,2,1985,Male,27,12/12/1981
10324,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),3621,1,1976,Male,26,12/13/1981
10325,7 minutes,81,Berry St at 4th St,345,Hubbell St at 16th St,5481,1,1989,Male,26,12/14/1981
10326,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5306,1,1966,Male,26,12/15/1981
10327,22 minutes,3,Powell St BART Station (Market St at 4th St),377,Fell St at Stanyan St,4318,3,1990,Male,29,12/16/1981
10328,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5149,3,1979,Female,29,12/17/1981
10329,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),363,Salesforce Transit Center (Natoma St at 2nd St),5246,1,1970,Male,26,12/18/1981
10330,29 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),4,Cyril Magnin St at Ellis St,5547,1,1965,Male,26,12/19/1981
10331,13 minutes,16,Steuart St at Market St,126,Esprit Park,4977,1,1979,Male,26,12/20/1981
10332,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5255,2,1983,Male,27,12/21/1981
10333,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),90,Townsend St at 7th St,5533,1,1990,Female,26,12/22/1981
10334,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4993,2,1993,Male,27,12/23/1981
10335,13 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,1400,3,1979,Female,29,12/24/1981
10336,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4326,1,1974,Male,26,12/25/1981
10337,13 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,907,3,1961,Male,29,12/26/1981
10338,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,5369,2,1942,Male,27,12/27/1981
10339,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4344,3,2000,Male,29,12/28/1981
10340,11 minutes,3,Powell St BART Station (Market St at 4th St),29,O'Farrell St at Divisadero St,4651,2,1973,Male,27,12/29/1981
10341,20 minutes,22,Howard St at Beale St,114,Rhode Island St at 17th St,5345,2,1992,Female,27,12/30/1981
10342,13 minutes,16,Steuart St at Market St,47,4th St at Harrison St,4706,2,1985,Male,27,12/31/1981
10343,3 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4938,2,1979,Male,27,1/1/1982
10344,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5445,3,1977,Male,29,1/2/1982
10345,6 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4846,3,1988,Male,29,1/3/1982
10346,9 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5149,1,1980,Male,26,1/4/1982
10347,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,1852,3,1977,Male,29,1/5/1982
10348,8 minutes,22,Howard St at Beale St,81,Berry St at 4th St,3379,2,1968,Male,27,1/6/1982
10349,7 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,4717,3,1985,Male,29,1/7/1982
10350,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4970,3,1972,Male,29,1/8/1982
10351,6 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,5534,2,1983,Male,27,1/9/1982
10352,14 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,2284,2,1959,Female,27,1/10/1982
10353,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5530,2,1987,Male,27,1/11/1982
10354,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),3302,1,1988,Female,26,1/12/1982
10355,14 minutes,16,Steuart St at Market St,89,Division St at Potrero Ave,5145,2,1989,Male,27,1/13/1982
10356,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5528,1,1971,Female,26,1/14/1982
10357,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),132,24th St at Chattanooga St,4996,1,1957,Male,26,1/15/1982
10358,26 minutes,81,Berry St at 4th St,377,Fell St at Stanyan St,5299,1,1979,Male,26,1/16/1982
10359,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4954,2,1985,Male,27,1/17/1982
10360,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5006,3,1972,Male,29,1/18/1982
10361,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,5035,2,1980,Male,27,1/19/1982
10362,4 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,2981,1,1977,Male,26,1/20/1982
10363,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5472,1,1989,Male,26,1/21/1982
10364,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5343,2,1959,Other,27,1/22/1982
10365,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4958,2,1968,Male,27,1/23/1982
10366,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,4740,2,1986,Male,27,1/24/1982
10367,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),126,Esprit Park,5021,2,1985,Male,27,1/25/1982
10368,10 minutes,81,Berry St at 4th St,104,4th St at 16th St,4850,2,1968,Male,27,1/26/1982
10369,4 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,5426,1,1992,Male,26,1/27/1982
10370,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5039,2,1990,Female,27,1/28/1982
10371,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),3139,2,1967,Male,27,1/29/1982
10372,122 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4778,2,1962,Male,27,1/30/1982
10373,7 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4651,2,1983,Male,27,1/31/1982
10374,16 minutes,22,Howard St at Beale St,123,Folsom St at 19th St,5383,2,1980,Male,27,2/1/1982
10375,6 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,5031,2,1976,Female,27,2/2/1982
10376,5 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4390,2,1981,Male,27,2/3/1982
10377,9 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5340,2,1979,Male,27,2/4/1982
10378,11 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),137,2,1980,Female,27,2/5/1982
10379,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5467,3,1973,Male,29,2/6/1982
10380,22 minutes,16,Steuart St at Market St,22,Howard St at Beale St,5226,2,1987,Male,27,2/7/1982
10381,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),649,2,1987,Male,27,2/8/1982
10382,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4827,3,1990,Female,29,2/9/1982
10383,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,5039,3,1980,Male,29,2/10/1982
10384,13 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5247,1,1965,Female,26,2/11/1982
10385,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,5272,2,1979,Male,27,2/12/1982
10386,4 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5504,2,1972,Male,27,2/13/1982
10387,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),78,Folsom St at 9th St,5469,2,1999,Male,27,2/14/1982
10388,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),78,Folsom St at 9th St,5574,3,1999,Female,29,2/15/1982
10389,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),78,Folsom St at 9th St,4351,2,1999,Male,27,2/16/1982
10390,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,4625,2,1977,Male,27,2/17/1982
10391,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,5012,2,1995,Male,27,2/18/1982
10392,7 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,1535,1,1992,Male,26,2/19/1982
10393,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5454,2,1988,Male,27,2/20/1982
10394,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4619,2,1984,Male,27,2/21/1982
10395,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5296,2,1985,Male,27,2/22/1982
10396,40 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5536,2,1989,Male,27,2/23/1982
10397,6 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4928,2,1965,Male,27,2/24/1982
10398,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4946,1,1972,Male,26,2/25/1982
10399,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5000,2,1967,Male,27,2/26/1982
10400,6 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4438,3,1995,Male,29,2/27/1982
10401,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,5436,1,1967,Male,26,2/28/1982
10402,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,1470,2,1999,Female,27,3/1/1982
10403,12 minutes,5,Powell St BART Station (Market St at 5th St),86,Market St at Dolores St,4967,3,1983,Female,29,3/2/1982
10404,9 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,5200,3,1980,Male,29,3/3/1982
10405,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),122,19th St at Mission St,2035,3,1987,Male,29,3/4/1982
10406,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4995,1,1992,Male,26,3/5/1982
10407,8 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,5306,2,1994,Female,27,3/6/1982
10408,13 minutes,5,Powell St BART Station (Market St at 5th St),109,17th St at Valencia St,5412,2,1990,Male,27,3/7/1982
10409,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5436,2,1984,Male,27,3/8/1982
10410,8 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,4974,2,1982,Male,27,3/9/1982
10411,19 minutes,16,Steuart St at Market St,53,Grove St at Divisadero,5523,1,1986,Male,26,3/10/1982
10412,9 minutes,16,Steuart St at Market St,13,Commercial St at Montgomery St,5537,3,1970,Male,29,3/11/1982
10413,3 minutes,22,Howard St at Beale St,16,Steuart St at Market St,5296,1,1987,Male,26,3/12/1982
10414,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5566,1,1968,Male,26,3/13/1982
10415,23 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3148,2,1981,Male,27,3/14/1982
10416,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4941,2,1970,Male,27,3/15/1982
10417,16 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1286,2,1981,Male,27,3/16/1982
10418,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),109,17th St at Valencia St,2549,2,1985,Male,27,3/17/1982
10419,9 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4326,1,1987,Male,26,3/18/1982
10420,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,762,2,1980,Male,27,3/19/1982
10421,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),5003,1,1986,Male,26,3/20/1982
10422,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2727,1,1985,Female,26,3/21/1982
10423,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4320,2,1991,Male,27,3/22/1982
10424,16 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,5520,3,1974,Male,29,3/23/1982
10425,13 minutes,3,Powell St BART Station (Market St at 4th St),79,7th St at Brannan St,5253,2,1974,Male,27,3/24/1982
10426,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,4813,2,2000,Male,27,3/25/1982
10427,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1597,1,1983,Male,26,3/26/1982
10428,12 minutes,22,Howard St at Beale St,116,Mississippi St at 17th St,5576,3,1966,Male,29,3/27/1982
10429,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4405,2,2000,Male,27,3/28/1982
10430,5 minutes,5,Powell St BART Station (Market St at 5th St),20,Mechanics Monument Plaza (Market St at Bush St),4752,1,1980,Male,26,3/29/1982
10431,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5315,3,1994,Male,29,3/30/1982
10432,24 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,3138,2,1951,Male,27,3/31/1982
10433,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5482,3,1979,Male,29,4/1/1982
10434,10 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,3135,2,1989,Female,27,4/2/1982
10435,9 minutes,16,Steuart St at Market St,349,Howard St at Mary St,4413,2,1986,Male,27,4/3/1982
10436,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),13,Commercial St at Montgomery St,2779,1,1991,Male,26,4/4/1982
10437,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),369,Hyde St at Post St,5000,3,1975,Male,29,4/5/1982
10438,3 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4945,1,1981,Male,26,4/6/1982
10439,6 minutes,5,Powell St BART Station (Market St at 5th St),47,4th St at Harrison St,4814,1,1968,Male,26,4/7/1982
10440,3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5157,2,1987,Male,27,4/8/1982
10441,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4318,2,1990,Female,27,4/9/1982
10442,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5097,3,1995,Male,29,4/10/1982
10443,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,1975,1,1984,Male,26,4/11/1982
10444,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),4436,3,1998,Male,29,4/12/1982
10445,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,5222,2,1980,Male,27,4/13/1982
